 it num_thr  ply        time       nps  eval           nodes  move 
  0       1    1   9.088e-05    220070    36              20  g1f3 
  0       1    2  0.00032337    204100     0              66  g1f3 
  0       1    3  0.00012839   4244878    35             545  g1f3 
  0       1    4 0.000438811   4749197     0            2084  g1f3 
  0       1    5  0.00106272  13042946    33           13861  g1f3 
  0       1    6    0.008833   9064755     0           80069  g1f3 
  0       1    7   0.0385897  14000999    28          540295  g1f3 
  0       1    8     1.39735  14882685     7        20796389  e2e4 
  0       1    9      1.6284  16371481    36        26659315  e2e4 
  0       1   10     30.0726  16797158     6       505134455  e2e4 
  0       2    1  0.00019543    102338    36              20  g1f3 
  0       2    2  0.00012695    630169     0              80  g1f3 
  0       2    3  0.00010329   6709265    35             693  g1f3 
  0       2    4  0.00028472   6820736     0            1942  g1f3 
  0       2    5  0.00076916  18923240    33           14555  g1f3 
  0       2    6  0.00487381  15877106     0           77382  g1f3 
  0       2    7    0.023656  25878769    28          612187  g1f3 
  0       2    8    0.704793  29204332     7        20582998  e2e4 
  0       2    9     2.54421  32126509    36        81736688  e2e4 
  0       2   10     11.0812  32072044     6       355395146  e2e4 
  0       3    1  0.00043541     45933    36              20  g1f3 
  0       3    2   7.499e-05    880117     0              66  g1f3 
  0       3    3    9.38e-05   5938166    35             557  g1f3 
  0       3    4  0.00024055   9079193     0            2184  g1f3 
  0       3    5  0.00056335  24998668    33           14083  g1f3 
  0       3    6  0.00334319  21705616     0           72566  g1f3 
  0       3    7   0.0147746  37996654    28          561387  g1f3 
  0       3    8    0.560257  42872711     7        24019735  e2e4 
  0       3    9    0.996961  46696974    36        46555062  e2e4 
  0       3   10     11.7619  49214689     6       578859003  e2e4 
  0       4    1  0.00020926     95574    36              20  g1f3 
  0       4    2  0.00020495    365942     0              75  g1f3 
  0       4    3    8.82e-05   7709750    35             680  g1f3 
  0       4    4  0.00018439  10418135     0            1921  g1f3 
  0       4    5  0.00044418  34544554    33           15344  g1f3 
  0       4    6  0.00386444  34645631     0          133886  g1f3 
  0       4    7   0.0135762  49385570    28          670467  g1f3 
  0       4    8    0.480806  56243024     7        27041959  e2e4 
  0       4    9    0.795375  61857189    36        49199637  e2e4 
  0       4   10     12.3762  66639692     6       824749337  e2e4 
  0       5    1  0.00042741     46793    36              20  g1f3 
  0       5    2   9.739e-05    708491     0              69  g1f3 
  0       5    3  0.00010588   5317340    35             563  g1f3 
  0       5    4  0.00021287  13519988     0            2878  g1f3 
  0       5    5 0.000379341  36360425    33           13793  g1f3 
  0       5    6  0.00227403  36076041     0           82038  g1f3 
  0       5    7   0.0118575  58879180    28          698160  g1f3 
  0       5    8     0.36035  69527845     7        25054344  e2e4 
  0       5    9    0.468654  77054014    36        36111670  e2e4 
  0       5   10     6.26434  80545835     6       504566465  e2e4 
  0       6    1  0.00040503     49379    36              20  g1f3 
  0       6    2  0.00010865   1454210     0             158  g1f3 
  0       6    3   9.535e-05   6386995    35             609  g1f3 
  0       6    4  0.00017331  12255495     0            2124  g1f3 
  0       6    5  0.00036421  40322890    33           14686  g1f3 
  0       6    6  0.00303408  50922520     0          154503  g1f3 
  0       6    7   0.0111731  72666295    28          811908  g1f3 
  0       6    8    0.291513  85784391     7        25007280  e2e4 
  0       6    9    0.438017  93057727    36        40760856  e2e4 
  0       6   10     7.97352  99893164     6       796500469  e2e4 
  0       7    1 0.000457871     43680    36              20  g1f3 
  0       7    2  0.00011783    568615     0              67  g1f3 
  0       7    3 0.000131549   4492622    35             591  g1f3 
  0       7    4  0.00018736  10583902     0            1983  g1f3 
  0       7    5  0.00032879  42191064    33           13872  g1f3 
  0       7    6  0.00171752  47675718     0           81884  g1f3 
  0       7    7   0.0057883  85197538    28          493149  g1f3 
  0       7    8    0.305658  97905533     7        29925602  e2e4 
  0       7    9    0.346421 105367942    36        36501706  e2e4 
  0       7   10     5.75251 113919842     6       655324953  e2e4 
  0       8    1 0.000445651     44878    36              20  g1f3 
  0       8    2  0.00013672    490052     0              67  g1f3 
  0       8    3  0.00012152   4904542    35             596  g1f3 
  0       8    4  0.00019162  10040705     0            1924  g1f3 
  0       8    5  0.00030961  45231097    33           14004  g1f3 
  0       8    6  0.00157937  49835060     0           78708  g1f3 
  0       8    7  0.00756031  93021570    28          703272  g1f3 
  0       8    8    0.285906 111287761     7        31817813  e2e4 
  0       8    9    0.924949 120703968    36       111645029  e2e4 
  0       8   10     5.26246 131818137     6       693687249  e2e4 
  0       9    1  0.00044776     44666    36              20  g1f3 
  0       9    2  0.00016242    406353     0              66  g1f3 
  0       9    3  0.00015867   3428499    35             544  g1f3 
  0       9    4  0.00018232   9417507     0            1717  g1f3 
  0       9    5 0.000300931  45807842    33           13785  g1f3 
  0       9    6  0.00143178  57364958     0           82134  g1f3 
  0       9    7  0.00692149 101805247    28          704644  g1f3 
  0       9    8    0.169905 121066020     7        20569727  e2e4 
  0       9    9     1.15708 137532911    36       159136642  e2e4 
  0       9   10     4.65905 148788207     6       693211285  e2e4 
  0      10    1 0.000420741     47535    36              20  g1f3 
  0      10    2  0.00019055    304382     0              58  g1f3 
  0      10    3  0.00015942   4246644    35             677  g1f3 
  0      10    4  0.00022372  15045592     0            3366  g1f3 
  0      10    5  0.00031183  47891479    33           14934  g1f3 
  0      10    6  0.00238391  84013238     0          200280  g1f3 
  0      10    7  0.00749868 113525565    28          851292  g1f3 
  0      10    8    0.188739 135520155     7        25577985  e2e4 
  0      10    9    0.888071 159115263    36       141305653  e2e4 
  0      10   10     5.10057 163086219     6       831832696  e2e4 
  0      11    1 0.000549991     38182    36              21  g1f3 
  0      11    2  0.00016645    396515     0              66  g1f3 
  0      11    3  0.00018824   3155546    35             594  g1f3 
  0      11    4  0.00019597   9312649     0            1825  g1f3 
  0      11    5  0.00029786  46206271    33           13763  g1f3 
  0      11    6  0.00144292  67700912     0           97687  g1f3 
  0      11    7  0.00531497 126646998    28          673125  g1f3 
  0      11    8    0.207198 146223899     7        30297315  e2e4 
  0      11    9    0.532066 167347936    36        89040189  e2e4 
  0      11   10     4.40919 179471143     6       791322140  e2e4 
  0      12    1 0.000485441     41199    36              20  g1f3 
  0      12    2  0.00022107    497579     0             110  g1f3 
  0      12    3  0.00022579   2599760    35             587  g1f3 
  0      12    4  0.00024992  13492317     0            3372  g1f3 
  0      12    5  0.00032835  45762144    33           15026  g1f3 
  0      12    6  0.00166649  80008880     0          133334  g1f3 
  0      12    7  0.00550135 127740281    28          702744  g1f3 
  0      12    8    0.155118 157599620     7        24446528  e2e4 
  0      12    9     0.87064 184924256    36       161002525  e2e4 
  0      12   10      3.9307 192344413     6       756048135  e2e4 
  0      13    1  0.00049486     40415    36              20  g1f3 
  0      13    2 0.000224951    440095     0              99  g1f3 
  0      13    3  0.00025169   3027533    35             762  g1f3 
  0      13    4  0.00023039   9279916     0            2138  g1f3 
  0      13    5  0.00036128  57971656    33           20944  g1f3 
  0      13    6  0.00109377  72281192     0           79059  g1f3 
  0      13    7  0.00559257 140169853    28          783910  g1f3 
  0      13    8     0.17173 166164694     7        28535486  e2e4 
  0      13    9    0.432776 184271095    36        79748077  e2e4 
  0      13   10     4.70996 189316768     6       891674868  e2e4 
  0      14    1  0.00051548     54318    36              28  g1f3 
  0      14    2  0.00026955    345019     0              93  g1f3 
  0      14    3  0.00022983   2719401    35             625  g1f3 
  0      14    4   0.0002496   6979166     0            1742  g1f3 
  0      14    5  0.00032139  42649117    33           13707  g1f3 
  0      14    6  0.00122702  66509918     0           81609  g1f3 
  0      14    7  0.00652681 138438490    28          903562  g1f3 
  0      14    8    0.171405 174735415     7        29950452  e2e4 
  0      14    9    0.552681 188258246    36       104046768  e2e4 
  0      14   10     4.56405 191075417     6       872077185  e2e4 
  0      15    1  0.00059756     33469    36              20  g1f3 
  0      15    2  0.00028726    362041     0             104  g1f3 
  0      15    3   0.0002589   2433371    35             630  g1f3 
  0      15    4 0.000277251   8685270     0            2408  g1f3 
  0      15    5  0.00033627  44006304    33           14798  g1f3 
  0      15    6  0.00142787  78551969     0          112162  g1f3 
  0      15    7  0.00825869 142903639    28         1180197  g1f3 
  0      15    8    0.146465 170522792     7        24975615  e2e4 
  0      15    9    0.367672 192985636    36        70955375  e2e4 
  0      15   10     3.48062 204830086     6       712934820  e2e4 
  0      16    1  0.00044621     44821    36              20  g1f3 
  0      16    2  0.00025652    424918     0             109  g1f3 
  0      16    3  0.00026349   2459296    35             648  g1f3 
  0      16    4  0.00027921  10988145     0            3068  g1f3 
  0      16    5  0.00035799  52937232    33           18951  g1f3 
  0      16    6  0.00164314  94012074     0          154475  g1f3 
  0      16    7  0.00945783 142163975    28         1344563  g1f3 
  0      16    8    0.161715 177127409     7        28644114  e2e4 
  0      16    9    0.427421 196823537    36        84126502  e2e4 
  0      16   10     4.32889 204926250     6       887102232  e2e4 
  0      17    1  0.00038783     51568    36              20  g1f3 
  0      17    2  0.00026009    372947     0              97  g1f3 
  0      17    3  0.00023773   2902452    35             690  g1f3 
  0      17    4  0.00027973   7407142     0            2072  g1f3 
  0      17    5  0.00037871  54495524    33           20638  g1f3 
  0      17    6  0.00163744  89319914     0          146256  g1f3 
  0      17    7  0.00950617 142955244    28         1358957  g1f3 
  0      17    8    0.179244 180882679     7        32422126  e2e4 
  0      17    9    0.922411 210066683    36       193767729  e2e4 
  0      17   10     3.04862 207629746     6       632983637  e2e4 
  0      18    1  0.00054239     36873    36              20  g1f3 
  0      18    2 0.000325181    202963     0              66  g1f3 
  0      18    3  0.00030427   1833897    35             558  g1f3 
  0      18    4  0.00032783   7708263     0            2527  g1f3 
  0      18    5  0.00034028  46229575    33           15731  g1f3 
  0      18    6  0.00125341  86584597     0          108526  g1f3 
  0      18    7  0.00577229 152856958    28          882335  g1f3 
  0      18    8    0.202305 187614987     7        37955537  e2e4 
  0      18    9    0.446389 210431032    36        93934171  e2e4 
  0      18   10     7.84715 214469648     6      1682974567  e2e4 
  0      19    1  0.00045491     43964    36              20  g1f3 
  0      19    2  0.00033598    226203     0              76  g1f3 
  0      19    3  0.00033108   1585719    35             525  g1f3 
  0      19    4  0.00034839   5333103     0            1858  g1f3 
  0      19    5  0.00038931  43163545    33           16804  g1f3 
  0      19    6  0.00128614  85843687     0          110407  g1f3 
  0      19    7  0.00729018 156467287    28         1140675  g1f3 
  0      19    8    0.205734 192547670     7        39613588  e2e4 
  0      19    9    0.476439 213607695    36       101771007  e2e4 
  0      19   10     8.91265 224701013     6      2002681387  e2e4 
  0      20    1  0.00043611     61910    36              27  g1f3 
  0      20    2  0.00030634    225239     0              69  g1f3 
  0      20    3  0.00029364   2380465    35             699  g1f3 
  0      20    4  0.00032627   7650105     0            2496  g1f3 
  0      20    5  0.00040278  53287154    33           21463  g1f3 
  0      20    6  0.00114236  70040031     0           80011  g1f3 
  0      20    7  0.00856137 158164873    28         1354108  g1f3 
  0      20    8    0.150462 189524653     7        28516320  e2e4 
  0      20    9    0.765383 217240151    36       166271893  e2e4 
  0      20   10     8.19711 224548608     6      1840648640  e2e4 
  0      21    1  0.00050931     41232    36              21  g1f3 
  0      21    2 0.000382021    240824     0              92  g1f3 
  0      21    3  0.00033807   1700831    35             575  g1f3 
  0      21    4  0.00044146   6077560     0            2683  g1f3 
  0      21    5  0.00045234  30587611    33           13836  g1f3 
  0      21    6  0.00177197 112109058     0          198654  g1f3 
  0      21    7   0.0107039 174274428    28         1865411  g1f3 
  0      21    8   0.0968266 189947189     7        18391940  e2e4 
  0      21    9    0.937067 219051146    36       205265520  e2e4 
  0      21   10     3.61282 226305058     6       817598739  e2e4 
  0      22    1  0.00109477     24662    36              27  g1f3 
  0      22    2  0.00042394    160400     0              68  g1f3 
  0      22    3  0.00039278   1606497    35             631  g1f3 
  0      22    4  0.00038867   6959631     0            2705  g1f3 
  0      22    5  0.00039907  34723231    33           13857  g1f3 
  0      22    6  0.00137089  81800144     0          112139  g1f3 
  0      22    7  0.00724896 164650630    28         1193546  g1f3 
  0      22    8    0.154105 199891137     7        30804133  e2e4 
  0      22    9    0.400393 221772623    36        88796148  e2e4 
  0      22   10     3.31338 227578283     6       754053024  e2e4 
  0      23    1  0.00056905     35146    36              20  g1f3 
  0      23    2  0.00033573    238286     0              80  g1f3 
  0      23    3  0.00039154   1698421    35             665  g1f3 
  0      23    4  0.00037824   7053722     0            2668  g1f3 
  0      23    5   0.0004632  43085060    33           19957  g1f3 
  0      23    6  0.00218466 120064394     0          262300  g1f3 
  0      23    7  0.00763285 165796087    28         1265497  g1f3 
  0      23    8    0.175792 203487677     7        35771530  e2e4 
  0      23    9     1.05965 226426908    36       239933401  e2e4 
  0      23   10     5.22577 234657573     6      1226266062  e2e4 
  0      24    1  0.00055092     36302    36              20  g1f3 
  0      24    2   0.0004447    148414     0              66  g1f3 
  0      24    3  0.00040535   1509806    35             612  g1f3 
  0      24    4  0.00042631   4278576     0            1824  g1f3 
  0      24    5  0.00044534  31501773    33           14029  g1f3 
  0      24    6  0.00117877  82724295     0           97513  g1f3 
  0      24    7  0.00597845 171209398    28         1023567  g1f3 
  0      24    8    0.187555 210940673     7        39562934  e2e4 
  0      24    9    0.748471 228419211    36       170965057  e2e4 
  0      24   10     4.80607 232244295     6      1116183371  e2e4 
  1       1    1  0.00012166    164392    36              20  g1f3 
  1       1    2    6.16e-05   1087662     0              67  g1f3 
  1       1    3  0.00010829   5060485    35             548  g1f3 
  1       1    4  0.00047633   4089601     0            1948  g1f3 
  1       1    5  0.00125079  11635046    33           14553  g1f3 
  1       1    6  0.00918499   9158854     0           84124  g1f3 
  1       1    7    0.032808  14200518    28          465890  g1f3 
  1       1    8     1.53084  14452363     7        22124295  e2e4 
  1       1    9     2.48148  15627533    36        38779412  e2e4 
  1       1   10     39.6973  17009764     6       675242419  e2e4 
  1       2    1  0.00041226     63066    36              26  g1f3 
  1       2    2   8.236e-05    813501     0              67  g1f3 
  1       2    3   0.0001268   4298107    35             545  g1f3 
  1       2    4  0.00031751   5675411     0            1802  g1f3 
  1       2    5  0.00073202  19371055    33           14180  g1f3 
  1       2    6  0.00529741  16057277     0           85062  g1f3 
  1       2    7    0.020315  25605126    28          520168  g1f3 
  1       2    8    0.711464  28468077     7        20254021  e2e4 
  1       2    9     1.73806  32853603    36        57101490  e2e4 
  1       2   10     18.7265  33075089     6       619380959  e2e4 
  1       3    1  0.00037031     54008    36              20  g1f3 
  1       3    2   8.095e-05    815318     0              66  g1f3 
  1       3    3   8.844e-05   7146087    35             632  g1f3 
  1       3    4  0.00021888   8360745     0            1830  g1f3 
  1       3    5  0.00048972  27164502    33           13303  g1f3 
  1       3    6  0.00507446  27560754     0          139856  g1f3 
  1       3    7   0.0209621  36298112    28          760883  g1f3 
  1       3    8    0.638434  42974715     7        27436504  e2e4 
  1       3    9     1.02995  48156049    36        49598350  e2e4 
  1       3   10     11.7428  49480158     6       581037080  e2e4 
  1       4    1  0.00045247     44201    36              20  g1f3 
  1       4    2   6.756e-05   1243339     0              84  g1f3 
  1       4    3  0.00010798   5612150    35             606  g1f3 
  1       4    4  0.00022203  10881412     0            2416  g1f3 
  1       4    5  0.00045599  29233097    33           13330  g1f3 
  1       4    6  0.00312292  27021185     0           84385  g1f3 
  1       4    7   0.0139727  49505601    28          691729  g1f3 
  1       4    8    0.410467  56026161     7        22996872  e2e4 
  1       4    9     1.37116  64139356    36        87945100  e2e4 
  1       4   10     10.6502  67509444     6       718989346  e2e4 
  1       5    1  0.00062517     33590    36              21  g1f3 
  1       5    2   8.783e-05    888079     0              78  g1f3 
  1       5    3   9.198e-05   6653620    35             612  g1f3 
  1       5    4   0.0001953   9805427     0            1915  g1f3 
  1       5    5 0.000348321  39521016    33           13766  g1f3 
  1       5    6  0.00274842  38538141     0          105919  g1f3 
  1       5    7  0.00888077  61327663    28          544637  g1f3 
  1       5    8    0.299169  68439412     7        20474922  e2e4 
  1       5    9    0.891144  80146156    36        71421744  e2e4 
  1       5   10     7.69469  82521983     6       634980730  e2e4 
  1       6    1  0.00029776     67168    36              20  g1f3 
  1       6    2  0.00016088    435106     0              70  g1f3 
  1       6    3  0.00010178   6170170    35             628  g1f3 
  1       6    4 0.000188301   9585716     0            1805  g1f3 
  1       6    5  0.00032665  42207255    33           13787  g1f3 
  1       6    6  0.00201262  44158857     0           88875  g1f3 
  1       6    7  0.00826572  74780651    28          618116  g1f3 
  1       6    8    0.296042  84047480     7        24881592  e2e4 
  1       6    9      1.1221  93499364    36       104915541  e2e4 
  1       6   10     7.56787  99820257     6       755426504  e2e4 
  1       7    1   0.0005271     39840    36              21  g1f3 
  1       7    2  0.00015324    437222     0              67  g1f3 
  1       7    3  0.00010628   5748964    35             611  g1f3 
  1       7    4  0.00017396  10789836     0            1877  g1f3 
  1       7    5 0.000338499  49178874    33           16647  g1f3 
  1       7    6  0.00219481  50929670     0          111781  g1f3 
  1       7    7  0.00924561  84265910    28          779090  g1f3 
  1       7    8    0.292064  96737548     7        28253592  e2e4 
  1       7    9    0.596896 111545920    36        66581287  e2e4 
  1       7   10     7.88033 114739467     6       904184353  e2e4 
  1       8    1 0.000429031     46616    36              20  g1f3 
  1       8    2  0.00014549    529245     0              77  g1f3 
  1       8    3  0.00011834   5940510    35             703  g1f3 
  1       8    4  0.00018856  12733347     0            2401  g1f3 
  1       8    5  0.00032325  43749419    33           14142  g1f3 
  1       8    6  0.00176509  46968143     0           82903  g1f3 
  1       8    7   0.0078062  91321734    28          712876  g1f3 
  1       8    8    0.261319 109514841     7        28618307  e2e4 
  1       8    9    0.945219 125334944    36       118469026  e2e4 
  1       8   10      7.6106 131515451     6      1000910836  e2e4 
  1       9    1  0.00041715     47944    36              20  g1f3 
  1       9    2  0.00016178    445048     0              72  g1f3 
  1       9    3  0.00014135   3876901    35             548  g1f3 
  1       9    4  0.00019624   9513860     0            1867  g1f3 
  1       9    5  0.00031568  46591485    33           14708  g1f3 
  1       9    6  0.00243657  73934229     0          180146  g1f3 
  1       9    7  0.00861015 102905163    28          886029  g1f3 
  1       9    8    0.174668 119642554     7        20897685  e2e4 
  1       9    9     1.33362 146094066    36       194833915  e2e4 
  1       9   10     5.57904 146483431     6       817236491  e2e4 
  1      10    1 0.000609141     32833    36              20  g1f3 
  1      10    2  0.00018313    365860     0              67  g1f3 
  1      10    3  0.00016254   4202042    35             683  g1f3 
  1      10    4  0.00022518  14339639     0            3229  g1f3 
  1      10    5  0.00036812  51939584    33           19120  g1f3 
  1      10    6  0.00135901  62249771     0           84598  g1f3 
  1      10    7  0.00586065 115332750    28          675925  g1f3 
  1      10    8    0.210317 139731988     7        29387945  e2e4 
  1      10    9     1.48941 160642845    36       239263414  e2e4 
  1      10   10     4.58334 153388639     6       703032139  e2e4 
  1      11    1  0.00042931     46586    36              20  g1f3 
  1      11    2  0.00020352    343946     0              70  g1f3 
  1      11    3  0.00018385   3258090    35             599  g1f3 
  1      11    4   0.0002052   8874269     0            1821  g1f3 
  1      11    5  0.00033642  44266095    33           14892  g1f3 
  1      11    6  0.00174299  77542613     0          135156  g1f3 
  1      11    7  0.00554807 130455455    28          723776  g1f3 
  1      11    8     0.17728 150331436     7        26650685  e2e4 
  1      11    9    0.579927 171870869    36        99672642  e2e4 
  1      11   10     6.18281 179571947     6      1110258852  e2e4 
  1      12    1  0.00044405     45039    36              20  g1f3 
  1      12    2  0.00023975    279457     0              67  g1f3 
  1      12    3 0.000228341   2929828    35             669  g1f3 
  1      12    4  0.00021527   9165234     0            1973  g1f3 
  1      12    5  0.00033752  53958283    33           18212  g1f3 
  1      12    6  0.00166089  79336981     0          131770  g1f3 
  1      12    7  0.00515136 135028393    28          695580  g1f3 
  1      12    8    0.157704 160606457     7        25328317  e2e4 
  1      12    9    0.368139 176388790    36        64935590  e2e4 
  1      12   10     6.11795 190541814     6      1165725030  e2e4 
  1      13    1   0.0004367     45798    36              20  g1f3 
  1      13    2  0.00020461    347001     0              71  g1f3 
  1      13    3  0.00020332   2764115    35             562  g1f3 
  1      13    4  0.00024877   8095831     0            2014  g1f3 
  1      13    5  0.00036731  50194658    33           18437  g1f3 
  1      13    6  0.00232666  91070031     0          211889  g1f3 
  1      13    7  0.00709521 128224780    28          909782  g1f3 
  1      13    8    0.198576 164228182     7        32611819  e2e4 
  1      13    9    0.852744 190300509    36       162277624  e2e4 
  1      13   10      3.5429 195250559     6       691753211  e2e4 
  1      14    1  0.00056267     35544    36              20  g1f3 
  1      14    2  0.00025747    275760     0              71  g1f3 
  1      14    3  0.00024147   2621443    35             633  g1f3 
  1      14    4 0.000253109   9829757     0            2488  g1f3 
  1      14    5  0.00035165  43054173    33           15140  g1f3 
  1      14    6  0.00188636  95834835     0          180779  g1f3 
  1      14    7  0.00617581 139055074    28          858778  g1f3 
  1      14    8    0.169466 166735116     7        28255868  e2e4 
  1      14    9    0.493863 193509821    36        95567342  e2e4 
  1      14   10     3.20598 197493481     6       633159229  e2e4 
  1      15    1  0.00046863     42677    36              20  g1f3 
