 it num_thr  ply        time       nps  eval           nodes  move 
  0       1    1  0.00037124     53873    36              20  g1f3 
  0       1    2   6.227e-05   1059900     0              66  g1f3 
  0       1    3  0.00010775   5058004    35             545  g1f3 
  0       1    4  0.00046082   4522373     0            2084  g1f3 
  0       1    5  0.00195663   7084119    33           13861  g1f3 
  0       1    6  0.00980255   8168179     0           80069  g1f3 
  0       1    7   0.0375803  14377072    28          540295  g1f3 
  0       1    8     1.37898  15080952     7        20796389  e2e4 
  0       1    9     1.59317  16733540    36        26659315  e2e4 
  0       1   10     30.0634  16802327     6       505134455  e2e4 
  0       2    1  0.00011665    171453    36              20  g1f3 
  0       2    2  0.00030344    217505     0              66  g1f3 
  0       2    3  0.00010457   5039686    35             527  g1f3 
  0       2    4 0.000315511   7742994     0            2443  g1f3 
  0       2    5  0.00086501  18114241    33           15669  g1f3 
  0       2    6  0.00530817  14519693     0           77073  g1f3 
  0       2    7   0.0205652  25850535    28          531622  g1f3 
  0       2    8    0.833231  29312281     7        24423889  e2e4 
  0       2    9     1.73011  32950968    36        57008691  e2e4 
  0       2   10      19.038  34205854     6       651211670  e2e4 
  0       3    1  0.00101868     19633    36              20  g1f3 
  0       3    2   7.386e-05   1042512     0              77  g1f3 
  0       3    3  0.00010064   5584260    35             562  g1f3 
  0       3    4  0.00020698   9488839     0            1964  g1f3 
  0       3    5  0.00047714  29014544    33           13844  g1f3 
  0       3    6  0.00385182  25652542     0           98809  g1f3 
  0       3    7   0.0130939  39130096    28          512366  g1f3 
  0       3    8    0.513612  43699026     7        22444331  e2e4 
  0       3    9     1.19036  47584348    36        56642535  e2e4 
  0       3   10      10.767  50294930     6       541524128  e2e4 
  0       4    1  0.00043262     48541    36              21  g1f3 
  0       4    2   7.047e-05    936568     0              66  g1f3 
  0       4    3  0.00010312   5314197    35             548  g1f3 
  0       4    4  0.00017645  10495891     0            1852  g1f3 
  0       4    5   0.0004221  34219379    33           14444  g1f3 
  0       4    6  0.00270268  29757869     0           80426  g1f3 
  0       4    7   0.0127828  49026301    28          626694  g1f3 
  0       4    8     0.35264  54577152     7        19246089  e2e4 
  0       4    9     1.20188  63898014    36        76797861  e2e4 
  0       4   10     7.25734  66299601     6       481158905  e2e4 
  0       5    1  0.00015512    128932    36              20  g1f3 
  0       5    2   9.534e-05    860079     0              82  g1f3 
  0       5    3  0.00011003   5980187    35             658  g1f3 
  0       5    4  0.00017912  13845466     0            2480  g1f3 
  0       5    5   0.0003641  38390552    33           13978  g1f3 
  0       5    6  0.00362601  47159812     0          171002  g1f3 
  0       5    7   0.0134181  60948850    28          817816  g1f3 
  0       5    8    0.360961  71161796     7        25686619  e2e4 
  0       5    9    0.976128  79358548    36        77464084  e2e4 
  0       5   10     6.92722  81136167     6       562048141  e2e4 
  0       6    1 0.000389541     51342    36              20  g1f3 
  0       6    2  0.00011951    870220     0             104  g1f3 
  0       6    3  0.00010372   5591978    35             580  g1f3 
  0       6    4  0.00019217  10693656     0            2055  g1f3 
  0       6    5   0.0003744  40333867    33           15101  g1f3 
  0       6    6  0.00304014  52981424     0          161071  g1f3 
  0       6    7  0.00875567  72813045    28          637527  g1f3 
  0       6    8    0.323518  84726336     7        27410499  e2e4 
  0       6    9    0.599056  94222565    36        56444625  e2e4 
  0       6   10     5.38362  96529918     6       519680316  e2e4 
  0       7    1  0.00049527     40382    36              20  g1f3 
