 it num_thr  ply        time       nps  eval           nodes  move 
  0       1    1   6.967e-05    287067    36              20  g1f3 
  0       1    2   7.003e-05    942453     0              66  g1f3 
  0       1    3   9.868e-05   5522902    35             545  g1f3 
  0       1    4  0.00038867   5364447     0            2085  g1f3 
  0       1    5   0.0012122  11428807    33           13854  g1f3 
  0       1    6  0.00864663   9224861     0           79764  g1f3 
  0       1    7   0.0325124  15516649    28          504484  g1f3 
  0       1    8     1.08341  15420617     8        16706875  e2e4 
  0       1    9     2.73762  17719361    36        48508838  e2e4 
  0       1   10     25.0214  17091134     9       427644245  e2e4 
  0       2    1  0.00021546     92824    36              20  g1f3 
  0       2    2  0.00033333    285002     0              95  g1f3 
  0       2    3  0.00010064   9489268    35             955  g1f3 
  0       2    4  0.00027589   7956069     0            2195  g1f3 
  0       2    5  0.00068039  20380957    33           13867  g1f3 
  0       2    6  0.00452667  15400273     0           69712  g1f3 
  0       2    7   0.0180661  27646585    28          499467  g1f3 
  0       2    8    0.712342  29513912     8        21023986  e2e4 
  0       2    9    0.869619  33434694    36        29075459  e2e4 
  0       2   10     11.9508  33349704     9       398555072  e2e4 
  0       3    1  0.00040626     49229    36              20  g1f3 
  0       3    2   6.244e-05   1057014     0              66  g1f3 
  0       3    3   8.688e-05   9530386    35             828  g1f3 
  0       3    4  0.00021424  12766056     0            2735  g1f3 
  0       3    5  0.00060894  26716917    33           16269  g1f3 
  0       3    6  0.00353033  25463334     0           89894  g1f3 
  0       3    7    0.014052  40783972    28          573095  g1f3 
  0       3    8    0.480358  44688823     8        21466621  e2e4 
  0       3    9    0.614309  48517616    36        29804796  e2e4 
  0       3   10     9.24391  50200356     9       464047565  e2e4 
  0       4    1  0.00012231    245278    36              30  g1f3 
  0       4    2   7.089e-05    931019     0              66  g1f3 
  0       4    3   9.553e-05  11776405    35            1125  g1f3 
  0       4    4  0.00019334  13173683     0            2547  g1f3 
  0       4    5  0.00049865  35686353    33           17795  g1f3 
