 it num_thr  ply        time       nps  eval           nodes  move 
  0       1    1   6.289e-05    318015    36              20  g1f3 
  0       1    2     6.3e-05   1047619     0              66  g1f3 
  0       1    3   8.604e-05   6334263    35             545  g1f3 
  0       1    4  0.00037978   5490020     0            2085  g1f3 
  0       1    5  0.00102232  13551529    33           13854  g1f3 
  0       1    6  0.00844308   9447267     0           79764  g1f3 
  0       1    7   0.0323576  15590913    28          504484  g1f3 
  0       1    8     1.07346  15563503     8        16706875  e2e4 
  0       1    9     2.68515  18065628    36        48508838  e2e4 
  0       1   10     24.3378  17571205     9       427644245  e2e4 
  0       2    1 0.000450869     44358    36              20  g1f3 
  0       2    2    5.79e-05   1675302     0              97  g1f3 
  0       2    3   9.687e-05   6307422    35             611  g1f3 
  0       2    4  0.00026476   8732436     0            2312  g1f3 
  0       2    5  0.00075176  19745663    33           14844  g1f3 
  0       2    6  0.00651004  19364406     0          126063  g1f3 
  0       2    7   0.0232839  27968494    28          651217  g1f3 
  0       2    8    0.556082  29648619     8        16487068  e2e4 
  0       2    9     1.38573  32985478    36        45709006  e2e4 
  0       2   10     11.7595  33192064     9       390322935  e2e4 
  0       3    1  0.00042359     92070    36              39  g1f3 
  0       3    2   5.748e-05   1148225     0              66  g1f3 
  0       3    3   9.612e-05   9592176    35             922  g1f3 
  0       3    4  0.00020479  11787684     0            2414  g1f3 
  0       3    5 0.000580839  25328877    33           14712  g1f3 
  0       3    6  0.00301832  25239553     0           76181  g1f3 
  0       3    7   0.0128027  42306663    28          541641  g1f3 
  0       3    8    0.581449  44682258     8        25980468  e2e4 
  0       3    9    0.586384  48770043    36        28597953  e2e4 
  0       3   10     8.60538  48994793     9       421618621  e2e4 
  0       4    1  0.00011042    181126    36              20  g1f3 
  0       4    2   7.876e-05    837988     0              66  g1f3 
  0       4    3   9.792e-05  11979166    35            1173  g1f3 
  0       4    4   0.0001889  14293276     0            2700  g1f3 
  0       4    5  0.00042496  35535109    33           15101  g1f3 
  0       4    6   0.0023906  32408195     0           77475  g1f3 
  0       4    7    0.010259  54142527    28          555449  g1f3 
  0       4    8    0.456843  59222235     8        27055277  e2e4 
  0       4    9    0.346823  65264493    36        22635214  e2e4 
  0       4   10      8.6425  67287546     9       581532377  e2e4 
  0       5    1 0.000175409    114019    36              20  g1f3 
  0       5    2   9.366e-05   1259876     0             118  g1f3 
  0       5    3  0.00012857  12926810    35            1662  g1f3 
  0       5    4  0.00021077  16729136     0            3526  g1f3 
  0       5    5  0.00076699  28124225    33           21571  g1f3 
  0       5    6  0.00247863  38501914     0           95432  g1f3 
  0       5    7  0.00814019  63248239    28          514853  g1f3 
  0       5    8    0.295156  72308418     8        21342260  e2e4 
  0       5    9    0.396616  81318391    36        32252155  e2e4 
  0       5   10      5.5857  83454179     9       466150142  e2e4 
  0       6    1  0.00017575    113798    36              20  g1f3 
  0       6    2  0.00011687    564730     0              66  g1f3 
  0       6    3   9.618e-05  12112705    35            1165  g1f3 
  0       6    4  0.00018025  15323162     0            2762  g1f3 
  0       6    5  0.00031713  49247942    33           15618  g1f3 
  0       6    6  0.00169857  44842452     0           76168  g1f3 
  0       6    7  0.00803011  79635436    28          639481  g1f3 
  0       6    8    0.298281  87585794     8        26125137  e2e4 
  0       6    9     0.57408  96540757    36        55422098  e2e4 
  0       6   10      5.1701  96785467     9       500390340  e2e4 
  0       7    1  0.00020833    148802    36              31  g1f3 
  0       7    2  0.00012515    527367     0              66  g1f3 
  0       7    3   0.0001221  11932841    35            1457  g1f3 
  0       7    4  0.00019717  16026778     0            3160  g1f3 
  0       7    5 0.000303399  50184740    33           15226  g1f3 
  0       7    6  0.00156739  52263988     0           81918  g1f3 
  0       7    7  0.00653495  95391883    28          623381  g1f3 
  0       7    8    0.305059 102259377     8        31195137  e2e4 
  0       7    9     0.25246 111080856    36        28043444  e2e4 
  0       7   10     3.12798 110249155     9       344856771  e2e4 
  0       8    1 0.000228859     87390    36              20  g1f3 
  0       8    2  0.00014884    443429     0              66  g1f3 
