 it num_thr  ply        time       nps  eval           nodes  move 
  0      11    1 0.000300012     66664    36              20  g1f3 
  0      11    2 0.000244431    270014     0              66  g1f3 
  0      11    3 0.000235231   5815560    35            1368  g1f3 
  0      11    4 0.000256461  13596609     0            3487  g1f3 
  0      11    5 0.000351242  49589741    33           17418  g1f3 
  0      11    6  0.00117547  79847549     0           93858  g1f3 
  0      11    7  0.00542801 141871620    28          770081  g1f3 
  0      11    8     0.20561 162477657     8        33407065  e2e4 
  0      11    9    0.305761 185492304    36        56716268  e2e4 
  0      11   10     2.76035 180212961     9       497450622  e2e4 
  0      12    1 0.000319371     62623    36              20  g1f3 
  0      12    2 0.000261021    283502     0              74  g1f3 
  0      12    3 0.000248371   5503863    35            1367  g1f3 
  0      12    4 0.000255871  10712429     0            2741  g1f3 
  0      12    5 0.000317822  47142740    33           14983  g1f3 
  0      12    6  0.00120312  83076155     0           99951  g1f3 
  0      12    7  0.00614041 153395043    28          941908  g1f3 
  0      12    8    0.155871 174047743     8        27129040  e2e4 
  0      12    9    0.435055 189976527    36        82650243  e2e4 
  0      12   10     2.51593 194167898     9       488512791  e2e4 
  0      13    1 0.000268081     74604    36              20  g1f3 
  0      13    2 0.000219971    309131     0              68  g1f3 
  0      13    3 0.000221781   7245886    35            1607  g1f3 
  0      13    4 0.000225031  13615901     0            3064  g1f3 
  0      13    5 0.000301692  54645134    33           16486  g1f3 
  0      13    6  0.00110403  83571625     0           92266  g1f3 
  0      13    7  0.00510225 154012973    28          785813  g1f3 
  0      13    8    0.191928 178384247     8        34236982  e2e4 
  0      13    9    0.318697 194622503    36        62025596  e2e4 
  0      13   10     3.42879 199844009     9       685222811  e2e4 
  0      14    1 0.000290471     68853    36              20  g1f3 
  0      14    2 0.000260561    379949     0              99  g1f3 
  0      14    3 0.000232191   6163029    35            1431  g1f3 
  0      14    4 0.000238721  15210224     0            3631  g1f3 
  0      14    5 0.000366492  62208724    33           22799  g1f3 
  0      14    6  0.00107275  83465547     0           89538  g1f3 
  0      14    7  0.00648999 159335758    28         1034087  g1f3 
  0      14    8    0.191212 183564389     8        35099766  e2e4 
  0      14    9    0.350248 201252863    36        70488401  e2e4 
  0      14   10     3.29082 203490663     9       669650670  e2e4 
  0      15    1 0.000332041     60233    36              20  g1f3 
  0      15    2 0.000248841    377751     0              94  g1f3 
  0      15    3 0.000243651   5097454    35            1242  g1f3 
  0      15    4 0.000266441  12907172     0            3439  g1f3 
  0      15    5 0.000318442  51469341    33           16390  g1f3 
  0      15    6    0.001273  95689299     0          121812  g1f3 
  0      15    7  0.00483769 163066050    28          788863  g1f3 
  0      15    8    0.191582 189594175     8        36322848  e2e4 
  0      15    9    0.483483 218548193    36       105664283  e2e4 
  0      15   10     3.21903 208770596     9       672039277  e2e4 
  0      16    1 0.000339661     58882    36              20  g1f3 
  0      16    2 0.000271871    242762     0              66  g1f3 
  0      16    3 0.000271201   5424021    35            1471  g1f3 
  0      16    4 0.000277331  11333028     0            3143  g1f3 
  0      16    5 0.000366222  53145359    33           19463  g1f3 
  0      16    6  0.00134088 101977440     0          136739  g1f3 
  0      16    7  0.00553132 165126679    28          913369  g1f3 
  0      16    8    0.182519 188565679     8        34416824  e2e4 
  0      16    9    0.640489 207804953    36       133096879  e2e4 
  0      16   10     4.18068 219669773     9       918368892  e2e4 
  0      17    1 0.000358312     55817    36              20  g1f3 
  0      17    2 0.000293541    224840     0              66  g1f3 
  0      17    3 0.000280631   4600347    35            1291  g1f3 
  0      17    4 0.000285041   9479338     0            2702  g1f3 
  0      17    5 0.000312481  49231793    33           15384  g1f3 
  0      17    6  0.00131361  92769825     0          121863  g1f3 
  0      17    7  0.00571729 168425511    28          962938  g1f3 
  0      17    8     0.19138 189760524     8        36316450  e2e4 
  0      17    9    0.517552 216560604    36       112081357  e2e4 
  0      17   10     1.87258 205768726     9       385317796  e2e4 
  0      18    1 0.000326291     61294    36              20  g1f3 
  0      18    2 0.000237801    277542     0              66  g1f3 
  0      18    3 0.000262301   5802494    35            1522  g1f3 
  0      18    4 0.000290552  11209697     0            3257  g1f3 
  0      18    5 0.000328081  48027773    33           15757  g1f3 
  0      18    6  0.00123091  92415742     0          113755  g1f3 
  0      18    7  0.00472304 171798744    28          811412  g1f3 
  0      18    8    0.205453 196203862     8        40310697  e2e4 
  0      18    9    0.307625 207440068    36        63813682  e2e4 
  0      18   10     3.89879 219674229     9       856464311  e2e4 
  0      19    1 0.000385182     51923    36              20  g1f3 
  0      19    2 0.000333961    197627     0              66  g1f3 
  0      19    3 0.000310831   5301916    35            1648  g1f3 
  0      19    4 0.000318062   9057982     0            2881  g1f3 
  0      19    5 0.000346601  47841754    33           16582  g1f3 
  0      19    6  0.00108869  97977944     0          106668  g1f3 
  0      19    7   0.0054876 175648703    28          963890  g1f3 
  0      19    8    0.173099 195614244     8        33860611  e2e4 
  0      19    9    0.409792 218342095    36        89474832  e2e4 
  0      19   10     2.64475 219554547     9       580667927  e2e4 
  0      20    1 0.000412171     48523    36              20  g1f3 
  0      20    2 0.000353771    200694     0              71  g1f3 
  0      20    3 0.000348662   4411148    35            1538  g1f3 
  0      20    4 0.000340331  11964822     0            4072  g1f3 
  0      20    5 0.000373521  46275845    33           17285  g1f3 
  0      20    6  0.00111009  99686963     0          110662  g1f3 
  0      20    7  0.00577801 178281530    28         1030113  g1f3 
  0      20    8    0.182616 204851110     8        37409020  e2e4 
  0      20    9    0.354413 220125365    36        78015286  e2e4 
  0      20   10     3.65373 229260609     9       837657400  e2e4 
  0      21    1 0.000442701     45177    36              20  g1f3 
  0      21    2 0.000357431    248999     0              89  g1f3 
  0      21    3 0.000357312   4097259    35            1464  g1f3 
  0      21    4 0.000378221  10187165     0            3853  g1f3 
  0      21    5 0.000405231  44500544    33           18033  g1f3 
  0      21    6  0.00134658 103840407     0          139829  g1f3 
  0      21    7  0.00620082 185295373    28         1148984  g1f3 
  0      21    8    0.186671 206753586     8        38594823  e2e4 
  0      21    9    0.234343 225899128    36        52937860  e2e4 
  0      21   10     3.43024 230277314     9       789907444  e2e4 
  0      22    1 0.000426302     46915    36              20  g1f3 
  0      22    2 0.000385482    241256     0              93  g1f3 
  0      22    3 0.000393391   3098698    35            1219  g1f3 
  0      22    4 0.000377801   7053978     0            2665  g1f3 
  0      22    5 0.000404612  39007740    33           15783  g1f3 
  0      22    6  0.00113447  89289665     0          101296  g1f3 
  0      22    7   0.0061332 179188498    28         1098998  g1f3 
  0      22    8    0.210381 215785747     8        45397196  e2e4 
  0      22    9     0.58802 230014880    36       135253320  e2e4 
  0      22   10     3.65434 230491884     9       842294818  e2e4 
