 it num_thr  ply        time       nps  eval           nodes  move 
  0       1    1  0.00013867    144227    36              20  g1f3 
  0       1    2  0.00047291    139561     0              66  g1f3 
  0       1    3  0.00012085   4509722    35             545  g1f3 
  0       1    4  0.00050926   4092212     0            2084  g1f3 
  0       1    5  0.00111145  12471096    33           13861  g1f3 
  0       1    6   0.0090016   8894969     0           80069  g1f3 
  0       1    7   0.0401591  13453865    28          540295  g1f3 
  0       1    8     1.38618  15002689     7        20796389  e2e4 
  0       1    9     1.63847  16270881    36        26659315  e2e4 
  0       1   10     30.0129  16830572     6       505134455  e2e4 
  0       2    1  0.00011066    180733    36              20  g1f3 
  0       2    2  0.00026702    247172     0              66  g1f3 
  0       2    3  0.00015822   5144735    35             814  g1f3 
  0       2    4 0.000334329   7573378     0            2532  g1f3 
  0       2    5  0.00058699  23920339    33           14041  g1f3 
  0       2    6  0.00474504  18108386     0           85925  g1f3 
  0       2    7   0.0212675  25935148    28          551576  g1f3 
  0       2    8    0.702781  28734393     7        20193975  e2e4 
  0       2    9     2.18986  32960713    36        72179430  e2e4 
  0       2   10     16.5929  33374145     6       553773326  e2e4 
  0       3    1  0.00036347     55025    36              20  g1f3 
  0       3    2   9.164e-05   1276735     0             117  g1f3 
  0       3    3   9.342e-05  10019267    35             936  g1f3 
  0       3    4  0.00025421  12422800     0            3158  g1f3 
  0       3    5  0.00063112  26085372    33           16463  g1f3 
  0       3    6  0.00351013  21731110     0           76279  g1f3 
  0       3    7   0.0199465  39064787    28          779205  g1f3 
  0       3    8    0.525469  42940817     7        22564071  e2e4 
  0       3    9    0.751005  47467798    36        35648569  e2e4 
  0       3   10      12.292  51047072     6       627471637  e2e4 
  0       4    1  0.00049674     80525    36              40  g1f3 
  0       4    2  0.00013546    487228     0              66  g1f3 
  0       4    3 0.000131519   9633589    35            1267  g1f3 
  0       4    4  0.00024527  11962327     0            2934  g1f3 
  0       4    5  0.00040695  36336159    33           14787  g1f3 
  0       4    6  0.00259974  30199966     0           78512  g1f3 
  0       4    7   0.0116346  50093406    28          582818  g1f3 
  0       4    8    0.423016  55734129     7        23576437  e2e4 
  0       4    9     1.09712  63149221    36        69282302  e2e4 
  0       4   10     8.00566  66098363     6       529160995  e2e4 
  0       5    1  0.00020998     95247    36              20  g1f3 
  0       5    2  0.00012201    540939     0              66  g1f3 
  0       5    3  0.00013878  14562617    35            2021  g1f3 
  0       5    4  0.00021975  14457337     0            3177  g1f3 
  0       5    5  0.00044002  40186809    33           17683  g1f3 
  0       5    6   0.0025536  41242591     0          105317  g1f3 
  0       5    7  0.00865151  65694689    28          568358  g1f3 
  0       5    8    0.371014  69883910     7        25927912  e2e4 
  0       5    9    0.399643  78171490    36        31240710  e2e4 
  0       5   10     7.21882  80506902     6       581165183  e2e4 
  0       6    1  0.00054791     36502    36              20  g1f3 
  0       6    2  0.00012259   1370421     0             168  g1f3 
  0       6    3  0.00015653   9090909    35            1423  g1f3 
  0       6    4  0.00020348  16040888     0            3264  g1f3 
  0       6    5 0.000344919  47216882    33           16286  g1f3 
  0       6    6  0.00194538  44420136     0           86414  g1f3 
  0       6    7    0.010572  71040633    28          751042  g1f3 
  0       6    8    0.331482  88497211     7        29335224  e2e4 
  0       6    9    0.724249  93943068    36        68038208  e2e4 
  0       6   10     9.00341 100355288     6       903539742  e2e4 
  0       7    1  0.00044256     45191    36              20  g1f3 
  0       7    2  0.00012496    680217     0              85  g1f3 
  0       7    3  0.00012481  11609646    35            1449  g1f3 
  0       7    4  0.00020035  15852258     0            3176  g1f3 
  0       7    5 0.000336649  47393576    33           15955  g1f3 
  0       7    6  0.00165954  49281758     0           81785  g1f3 
  0       7    7  0.00883982  82999229    28          733698  g1f3 
  0       7    8    0.260338  99243002     7        25836772  e2e4 
  0       7    9    0.664174 110720350    36        73537524  e2e4 
  0       7   10     5.88209 116123283     6       683047713  e2e4 
  0       8    1   0.0004557     43888    36              20  g1f3 
  0       8    2  0.00014987    440381     0              66  g1f3 
  0       8    3  0.00014218  12779575    35            1817  g1f3 
  0       8    4  0.00018867  16997932     0            3207  g1f3 
  0       8    5 0.000340159  47072104    33           16012  g1f3 
  0       8    6  0.00144538  53608084     0           77484  g1f3 
  0       8    7   0.0053845  99469086    28          535591  g1f3 
  0       8    8    0.233082 114792419     7        26756019  e2e4 
  0       8    9    0.977906 127739566    36       124917260  e2e4 
  0       8   10     3.49974 128314685     6       449067436  e2e4 
  0       9    1   0.0006456     30978    36              20  g1f3 
  0       9    2  0.00020701    318825     0              66  g1f3 
  0       9    3  0.00014178  15347721    35            2176  g1f3 
  0       9    4  0.00019201  16905369     0            3246  g1f3 
  0       9    5  0.00030229  52479407    33           15864  g1f3 
  0       9    6  0.00140908  60194637     0           84819  g1f3 
  0       9    7   0.0058727 108012061    28          634322  g1f3 
  0       9    8    0.235044 126739364     7        29789294  e2e4 
  0       9    9    0.639159 141998424    36        90759554  e2e4 
  0       9   10     4.91857 147330475     6       724654549  e2e4 
  0      10    1 0.000453359     44115    36              20  g1f3 
  0      10    2   0.0002719    242736     0              66  g1f3 
  0      10    3  0.00025193   5938157    35            1496  g1f3 
  0      10    4  0.00024745  12564154     0            3109  g1f3 
  0      10    5  0.00036271  47539356    33           17243  g1f3 
  0      10    6  0.00131137  66657007     0           87412  g1f3 
  0      10    7   0.0061724 116614339    28          719790  g1f3 
  0      10    8    0.272869 145426278     7        39682271  e2e4 
  0      10    9    0.731342 160896129    36       117670093  e2e4 
  0      10   10     3.14181 161764132     6       508232159  e2e4 
  0      11    1  0.00055507     37833    36              21  g1f3 
  0      11    2  0.00023465    281269     0              66  g1f3 
  0      11    3  0.00017859   8404725    35            1501  g1f3 
  0      11    4 0.000197449  16394106     0            3237  g1f3 
  0      11    5  0.00029529  53425446    33           15776  g1f3 
  0      11    6  0.00121214  68954906     0           83583  g1f3 
  0      11    7  0.00609179 126432009    28          770197  g1f3 
  0      11    8    0.219113 156781307     7        34352778  e2e4 
  0      11    9    0.598974 173914870    36       104170546  e2e4 
  0      11   10     3.89523 184087909     6       717064846  e2e4 
  0      12    1  0.00047431     42166    36              20  g1f3 
  0      12    2  0.00024817    265946     0              66  g1f3 
  0      12    3  0.00020343   4527355    35             921  g1f3 
  0      12    4  0.00021289   9981680     0            2125  g1f3 
  0      12    5  0.00032423  51753384    33           16780  g1f3 
  0      12    6  0.00119171  75492423     0           89965  g1f3 
  0      12    7  0.00639564 138512885    28          885878  g1f3 
  0      12    8    0.201081 157486720     7        31667571  e2e4 
  0      12    9    0.518802 188412166    36        97748576  e2e4 
  0      12   10     2.64399 190395657     6       503403583  e2e4 
  0      13    1  0.00043665     45803    36              20  g1f3 
  0      13    2  0.00026526    278971     0              74  g1f3 
  0      13    3 0.000254349   4977412    35            1266  g1f3 
  0      13    4  0.00023226  16339447     0            3795  g1f3 
  0      13    5  0.00034766  48530173    33           16872  g1f3 
  0      13    6  0.00181682  97123598     0          176456  g1f3 
  0      13    7  0.00893667 139428702    28         1246029  g1f3 
  0      13    8    0.188497 176528656     7        33275142  e2e4 
  0      13    9    0.396922 190628623    36        75664760  e2e4 
  0      13   10     4.85912 202292791     6       982965376  e2e4 
  0      14    1  0.00047341     42246    36              20  g1f3 
  0      14    2 0.000267639    381110     0             102  g1f3 
  0      14    3  0.00024852   4969418    35            1235  g1f3 
  0      14    4  0.00023886  13325797     0            3183  g1f3 
  0      14    5  0.00040154  67350699    33           27044  g1f3 
  0      14    6  0.00130106  83476614     0          108608  g1f3 
  0      14    7  0.00734031 151478405    28         1111898  g1f3 
  0      14    8    0.198525 178249138     7        35386844  e2e4 
  0      14    9    0.282568 187506766    36        52983372  e2e4 
  0      14   10     5.25559 201959914     6      1061419376  e2e4 
  0      15    1  0.00041605     50474    36              21  g1f3 
  0      15    2 0.000259229    416620     0             108  g1f3 
