 it num_thr  ply        time       nps  eval           nodes  move 
  0      14    5   0.0379329 234734605   -30         8904169  d1c2 
  0      14    6     1.12214 239582068   -37       268843554  d1c2 
  0      14    7      3.8685 240190091   -14       929175781  g1h3 
  0      15    1  0.00062915    173249   -30             109  a1c1 
  0      15    2  0.00032143  17562144   -46            5645  a1c1 
  0      15    3 0.000531421 102018926   -29           54215  h1h2 
  0      15    4   0.0143175 241142773   -43         3452573  d1c2 
  0      15    5   0.0178623 230805702   -30         4122723  d1c2 
  0      15    6    0.858428 245568504   -37       210802845  d1c2 
  0      15    7     47.6072 256728571   -14     12222123290  g1h3 
  0      16    1  0.00057308    190200   -30             109  a1c1 
  0      16    2  0.00037659  14442762   -46            5439  a1c1 
  0      16    3 0.000454281  82523812   -29           37489  h1h2 
  0      16    4   0.0129225 230415221   -43         2977549  d1c2 
  0      16    5   0.0239552 234859914   -30         5626112  d1c2 
  0      16    6    0.672258 246340938   -37       165604777  d1c2 
  0      16    7     4.68487 248126923   -14      1162442773  g1h3 
  0      17    1 0.000527111    206787   -30             109  a1c1 
  0      17    2  0.00030731  16201880   -46            4979  a1c1 
  0      17    3  0.00051471 103881797   -29           53469  h1h2 
  0      17    4   0.0079661 244228420   -43         1945549  d1c2 
  0      17    5   0.0271245 244861345   -30         6641733  d1c2 
  0      17    6      1.0303 249911660   -37       257484228  d1c2 
  0      17    7      5.9645 249875650   -14      1490383433  g1h3 
  0      18    1  0.00048658    187019   -30              91  a1c1 
  0      18    2 0.000377941  11247787   -46            4251  a1c1 
  0      18    3  0.00050995  94750465   -29           48318  h1h2 
  0      18    4  0.00646866 235939173   -43         1526211  d1c2 
  0      18    5   0.0264453 242278663   -30         6407138  d1c2 
  0      18    6    0.925423 253342048   -37       234448632  d1c2 
  0      18    7      12.861 262132662   -14      3371275928  g1h3 
  0      19    1 0.000561001    162210   -30              91  a1c1 
  0      19    2  0.00040882  15422435   -46            6305  a1c1 
  0      19    3  0.00055444  91905345   -29           50956  h1h2 
  0      19    4  0.00910292 251686271   -43         2291081  d1c2 
  0      19    5   0.0358398 251998149   -30         9031558  d1c2 
  0      19    6     1.00013 255746358   -37       255780017  d1c2 
  0      19    7     3.44507 254311291   -14       876119534  g1h3 
  0      20    1  0.00061532    147890   -30              91  a1c1 
  0      20    2  0.00040122  11818952   -46            4742  a1c1 
  0      20    3  0.00110424 167109505   -29          184529  h1h2 
  0      20    4   0.0224022 255511092   -43         5724006  d1c2 
  0      20    5   0.0329209 253819196   -30         8355948  d1c2 
  0      20    6     1.42843 258287084   -37       368945992  d1c2 
  0      20    7     3.27655 257447228   -14       843538475  g1h3 
  0      21    1 0.000530981    241063   -30             128  a1c1 
  0      21    2  0.00042353  11833872   -46            5012  a1c1 
  0      21    3  0.00058177 103594203   -29           60268  h1h2 
  0      21    4   0.0178642 261758167   -43         4676100  d1c2 
  0      21    5   0.0201165 253328520   -30         5096088  d1c2 
  0      21    6    0.936113 262238930   -37       245485307  d1c2 
  0      21    7     11.2153 265746635   -14      2980420682  g1h3 
  0      22    1   0.0005618    169099   -30              95  a1c1 
  0      22    2  0.00044325  10267343   -46            4551  a1c1 
  0      22    3  0.00060937  95368987   -29           58115  h1h2 
  0      22    4  0.00815875 263496975   -43         2149807  d1c2 
  0      22    5   0.0251465 267652416   -30         6730514  d1c2 
  0      22    6    0.932498 264476681   -37       246623983  d1c2 
  0      22    7     14.3578 274046827   -14      3934714772  g1h3 
  0      23    1 0.000738131    162572   -30             120  a1c1 
  0      23    2  0.00046191  14507155   -46            6701  a1c1 
  0      23    3  0.00104269 169918988   -29          177173  h1h2 
  0      23    4    0.012885 268621392   -43         3461199  d1c2 
  0      23    5   0.0555921 270020125   -30        15010988  d1c2 
  0      23    6     1.33294 268307535   -37       357637004  d1c2 
  0      23    7     8.10398 270010474   -14      2188160143  g1h3 
  0      24    1 0.000602601    157649   -30              95  a1c1 
  0      24    2  0.00046007  11250461   -46            5176  a1c1 
  0      24    3  0.00077449 136323257   -29          105581  h1h2 
  0      24    4   0.0139069 271964686   -43         3782174  d1c2 
  0      24    5   0.0233766 266419712   -30         6227974  d1c2 
  0      24    6     1.46842 271324689   -37       398417904  d1c2 
  0      24    7     12.1385 274896032   -14      3336815002  g1h3 
  1       1    1  9.8341e-05   2033739   -30             200  a1c1 
  1       1    2  0.00125669   9355521   -46           11757  a1c1 
  1       1    3  0.00157894  13976465   -29           22068  g1h3 
  1       1    4    0.112129  19807708   -43         2221026  d1c2 
  1       1    5     0.13859  18823854   -30         2608797  d1c2 
  1       1    6     15.1153  20675198   -37       312512609  d1c2 
  1       1    7     25.0955  20616639   -14       517385018  g1h3 
  1       2    1  0.00013104   2335164   -30             306  a1c1 
  1       2    2  0.00052644   9313502   -46            4903  a1c1 
  1       2    3  0.00087741  25914908   -29           22738  g1h3 
  1       2    4   0.0369706  37908378   -43         1401495  d1c2 
  1       2    5   0.0579957  38475123   -30         2231392  d1c2 
  1       2    6     8.37855  40725695   -37       341222209  d1c2 
  1       2    7     9.21571  40416570   -14       372467487  g1h3 
  1       3    1  0.00026906   1360291   -30             366  a1c1 
  1       3    2  0.00031454  13158898   -46            4139  a1c1 
  1       3    3  0.00104608  38683465   -29           40466  g1h3 
  1       3    4   0.0351908  59931782   -43         2109046  d1c2 
  1       3    5   0.0440148  57249514   -30         2519826  d1c2 
  1       3    6     3.19352  60482283   -37       193151416  d1c2 
  1       3    7     14.8655  61871505   -14       919752591  g1h3 
  1       4    1  0.00071861    514882   -30             370  a1c1 
  1       4    2 0.000324241  27541242   -46            8930  a1c1 
  1       4    3  0.00147504  53990363   -29           79638  g1h3 
  1       4    4   0.0590136  80922857   -43         4775549  d1c2 
  1       4    5   0.0732256  78261994   -30         5730781  d1c2 
  1       4    6     4.03551  80851325   -37       326276629  d1c2 
  1       4    7     8.43818  79273318   -14       668922837  g1h3 
  1       5    1  0.00055701    673237   -30             375  a1c1 
  1       5    2  0.00023007  26209414   -46            6030  a1c1 
  1       5    3  0.00078373  62104296   -29           48673  g1h3 
  1       5    4   0.0210546  96521857   -43         2032232  d1c2 
  1       5    5   0.0266505  95013302   -30         2532156  d1c2 
  1       5    6     1.81143  99853213   -37       180876959  d1c2 
  1       5    7     8.09268  99399860   -14       804411379  g1h3 
  1       6    1 0.000551731    654304   -30             361  a1c1 
  1       6    2  0.00024079  26986170   -46            6498  a1c1 
  1       6    3  0.00070822  67181101   -29           47579  g1h3 
  1       6    4   0.0225419 112289658   -43         2531219  d1c2 
  1       6    5   0.0210309 112961245   -30         2375671  d1c2 
  1       6    6     1.25116 118204779   -37       147892631  d1c2 
  1       6    7     5.74328 120151007   -14       690060316  g1h3 
  1       7    1   0.0006434    601492   -30             387  a1c1 
  1       7    2  0.00020936  29661826   -46            6210  a1c1 
  1       7    3  0.00110558 101927495   -29          112689  g1h3 
  1       7    4   0.0291707 137290113   -43         4004852  d1c2 
  1       7    5    0.056953 136606461   -30         7780150  d1c2 
  1       7    6     2.68031 138328608   -37       370763656  d1c2 
  1       7    7     6.69499 137347025   -14       919537289  g1h3 
  1       8    1   0.0005389    554833   -30             299  a1c1 
  1       8    2  0.00021679  27136860   -46            5883  a1c1 
  1       8    3  0.00074086  96107226   -29           71202  g1h3 
  1       8    4    0.015892 153731611   -43         2443110  d1c2 
  1       8    5   0.0283647 150203154   -30         4260465  d1c2 
  1       8    6     1.75171 159512708   -37       279419367  d1c2 
  1       8    7     10.1217 162166850   -14      1641403523  g1h3 
  1       9    1  0.00059092    588912   -30             348  a1c1 
  1       9    2  0.00021459  24423318   -46            5241  a1c1 
  1       9    3  0.00069999 106715810   -29           74700  g1h3 
  1       9    4   0.0213236 172516515   -43         3678668  d1c2 
  1       9    5   0.0167428 165520525   -30         2771285  d1c2 
  1       9    6    0.830686 177537302   -37       147477812  d1c2 
  1       9    7     5.06878 176417383   -14       894221671  g1h3 
  1      10    1  0.00048829    552950   -30             270  a1c1 
  1      10    2  0.00020521  20413235   -46            4189  a1c1 
  1      10    3  0.00071463 108310594   -29           77402  g1h3 
  1      10    4   0.0121795 190057470   -43         2314808  d1c2 
  1      10    5   0.0336382 193360703   -30         6504301  d1c2 
  1      10    6    0.888616 196370780   -37       174498209  d1c2 
  1      10    7     5.67592 200707293   -14      1139198877  g1h3 
  1      11    1  0.00049436    404563   -30             200  a1c1 
  1      11    2  0.00024045  25256810   -46            6073  a1c1 
  1      11    3  0.00105548 148578704   -29          156822  g1h3 
  1      11    4   0.0142503 221662599   -43         3158753  d1c2 
  1      11    5    0.021545 207510075   -30         4470811  d1c2 
  1      11    6     1.43523 214852801   -37       308362450  d1c2 
  1      11    7       5.235 214607484   -14      1123469748  g1h3 
  1      12    1  0.00079643    394259   -30             314  a1c1 
  1      12    2 0.000264671  17890135   -46            4735  a1c1 
  1      12    3  0.00067763 127721617   -29           86548  g1h3 
  1      12    4   0.0140326 226144368   -43         3173386  d1c2 
  1      12    5   0.0196505 219759101   -30         4318387  d1c2 
  1      12    6      1.0944 235950742   -37       258223755  d1c2 
  1      12    7     3.04618 233200986   -14       710373100  g1h3 
  1      13    1  0.00057913    576727   -30             334  a1c1 
  1      13    2  0.00025648  18044291   -46            4628  a1c1 
  1      13    3  0.00077073 135440426   -29          104388  g1h3 
  1      13    4   0.0101157 226841948   -43         2294671  d1c2 
  1      13    5   0.0246758 226457888   -30         5588023  d1c2 
  1      13    6     1.03288 237374651   -37       245180593  d1c2 
  1      13    7      1.7864 234619557   -14       419124493  g1h3 
  1      14    1 0.000408781    489259   -30             200  a1c1 
  1      14    2  0.00027777  16124851   -46            4479  a1c1 
  1      14    3  0.00069624 133027404   -29           92619  g1h3 
  1      14    4  0.00990532 230717665   -43         2285333  d1c2 
  1      14    5   0.0160676 228055259   -30         3664300  d1c2 
  1      14    6    0.677271 240674566   -37       163001937  d1c2 
  1      14    7      1.2518 238810801   -14       298943472  g1h3 
  1      15    1  0.00043815    456464   -30             200  a1c1 
  1      15    2  0.00030662  22128367   -46            6785  a1c1 
  1      15    3  0.00076684 141960513   -29          108861  g1h3 
  1      15    4   0.0147874 234122561   -43         3462056  d1c2 
  1      15    5   0.0258425 240092393   -30         6204598  d1c2 
  1      15    6     1.19871 246654843   -37       295668508  d1c2 
  1      15    7     6.66856 247372497   -14      1649619128  g1h3 
  1      16    1  0.00051012    401866   -30             205  a1c1 
  1      16    2 0.000311831  18186132   -46            5671  a1c1 
  1      16    3    0.000877 156868871   -29          137574  g1h3 
  1      16    4   0.0325036 247367401   -43         8040337  d1c2 
  1      16    5   0.0668148 244626159   -30        16344643  d1c2 
  1      16    6     1.95733 247217539   -37       483885772  d1c2 
  1      16    7     3.96474 250186414   -14       991923120  g1h3 
  1      17    1  0.00143948    233417   -30             336  a1c1 
  1      17    2  0.00055433  10277271   -46            5697  a1c1 
  1      17    3 0.000792341 138063030   -29          109393  g1h3 
  1      17    4   0.0250826 248138317   -43         6223942  d1c2 
  1      17    5    0.017815 242645870   -30         4322726  d1c2 
  1      17    6     1.18463 251272396   -37       297663726  d1c2 
  1      17    7      2.8674 253304764   -14       726327233  g1h3 
  1      18    1    0.000471    424628   -30             200  a1c1 
  1      18    2   0.0003813  20849724   -46            7950  a1c1 
  1      18    3  0.00111437 121405816   -29          135291  g1h3 
  1      18    4   0.0239495 247546746   -43         5928626  d1c2 
  1      18    5   0.0469048 248747536   -30        11667446  d1c2 
  1      18    6     1.60308 255035553   -37       408843324  d1c2 
  1      18    7     3.75694 254493445   -14       956116004  g1h3 
  1      19    1  0.00051994    653921   -30             340  a1c1 
  1      19    2  0.00036467  12575753   -46            4586  a1c1 
  1      19    3  0.00125335 185482905   -29          232475  g1h3 
  1      19    4   0.0143676 260209817   -43         3738595  d1c2 
  1      19    5    0.109185 268774567   -30        29346199  d1c2 
  1      19    6     1.86162 257744927   -37       479823311  d1c2 
  1      19    7     3.21124 264437660   -14       849172391  g1h3 
  1      20    1  0.00062913    460954   -30             290  a1c1 
