 it num_thr  ply        time       nps  eval           nodes  move 
  0      14    5   0.0354385 235985659   -30         8362970  d1c2 
  0      14    6     1.17071 239056919   -37       279867249  d1c2 
  0      14    7     3.08001 243724214   -14       750671993  g1h3 
  0      15    1 0.000537811    265892   -30             143  a1c1 
  0      15    2  0.00030086  15498903   -46            4663  a1c1 
  0      15    3 0.000917181 150937492   -29          138437  h1h2 
  0      15    4   0.0141906 241963716   -43         3433620  d1c2 
  0      15    5   0.0236729 236240633   -30         5592512  d1c2 
  0      15    6     1.61898 247105389   -37       400058858  d1c2 
  0      15    7     6.65728 244038348   -14      1624631792  g1h3 
  0      16    1 0.000504661    188245   -30              95  a1c1 
  0      16    2  0.00034623  22066256   -46            7640  a1c1 
  0      16    3 0.000918371 152821680   -29          140347  h1h2 
  0      16    4   0.0155717 245831851   -43         3828025  d1c2 
  0      16    5   0.0272483 242243233   -30         6600726  d1c2 
  0      16    6     1.73828 249317549   -37       433383571  d1c2 
  0      16    7     7.01499 249584486   -14      1750833592  g1h3 
  0      17    1  0.00054874    258774   -30             142  a1c1 
  0      17    2  0.00037703  13083839   -46            4933  a1c1 
  0      17    3 0.000885451 161115634   -29          142660  h1h2 
  0      17    4   0.0196501 253921335   -43         4989571  d1c2 
  0      17    5   0.0322041 246953919   -30         7952927  d1c2 
  0      17    6     1.22806 251910481   -37       309360424  d1c2 
  0      17    7     7.73046 264419478   -14      2044083430  g1h3 
  0      18    1  0.00047713    347913   -30             166  a1c1 
  0      18    2 0.000403501  20096604   -46            8109  a1c1 
  0      18    3  0.00050947  95454099   -29           48631  h1h2 
  0      18    4   0.0162844 256292263   -43         4173556  d1c2 
  0      18    5   0.0284272 251032944   -30         7136169  d1c2 
  0      18    6    0.993585 254039669   -37       252410056  d1c2 
  0      18    7     6.89273 255338926   -14      1759982864  g1h3 
  0      19    1 0.000540771    236699   -30             128  a1c1 
  0      19    2  0.00042444  11146451   -46            4731  a1c1 
  0      19    3 0.000996081 163956545   -29          163314  h1h2 
  0      19    4    0.026032 259784137   -43         6762703  d1c2 
  0      19    5   0.0478308 252792535   -30        12091273  d1c2 
  0      19    6     1.22185 256419988   -37       313306832  d1c2 
  0      19    7     9.83884 257132164   -14      2529882259  g1h3 
  0      20    1  0.00050406    301551   -30             152  a1c1 
  0      20    2 0.000404881  13529901   -46            5478  a1c1 
  0      20    3   0.0005557  99321576   -29           55193  h1h2 
  0      20    4  0.00669213 252165194   -43         1687521  d1c2 
  0      20    5   0.0572242 262212201   -30        15004879  d1c2 
  0      20    6     1.01979 261759532   -37       266938810  d1c2 
  0      20    7     6.75751 261964657   -14      1770228254  g1h3 
  0      21    1  0.00066592    202727   -30             135  a1c1 
  0      21    2 0.000424891   9861352   -46            4190  a1c1 
  0      21    3  0.00091327 163684343   -29          149488  h1h2 
  0      21    4   0.0195628 267220318   -43         5227587  d1c2 
  0      21    5    0.031765 262791730   -30         8347588  d1c2 
  0      21    6    0.822407 262573522   -37       215942316  d1c2 
  0      21    7     4.99042 260129940   -14      1298157133  g1h3 
  0      22    1 0.000619351    146927   -30              91  a1c1 
  0      22    2  0.00042791  13736533   -46            5878  a1c1 
  0      22    3  0.00050715  91101252   -29           46202  h1h2 
  0      22    4   0.0149124 269604142   -43         4020437  d1c2 
  0      22    5   0.0269844 262500647   -30         7083423  d1c2 
  0      22    6      1.2065 267567852   -37       322819634  d1c2 
  0      22    7     6.21137 267474474   -14      1661382652  g1h3 
  0      23    1  0.00064836    226725   -30             147  a1c1 
  0      23    2 0.000471621   9923222   -46            4680  a1c1 
  0      23    3  0.00051467  81001418   -29           41689  h1h2 
  0      23    4   0.0050007 258979735   -43         1295081  d1c2 
  0      23    5   0.0586563 275766216   -30        16175424  d1c2 
  0      23    6    0.775057 269865787   -37       209161373  d1c2 
  0      23    7     7.11668 271611751   -14      1932974498  g1h3 
  0      24    1  0.00060656    150026   -30              91  a1c1 
  0      24    2 0.000445821  11327416   -46            5050  a1c1 
  0      24    3  0.00052632  96099331   -29           50579  h1h2 
  0      24    4   0.0218467 281288867   -43         6145238  d1c2 
  0      24    5   0.0519204 273939550   -30        14223045  d1c2 
  0      24    6    0.828547 273751893   -37       226816236  d1c2 
  0      24    7     4.86905 279465908   -14      1360734402  g1h3 
  1       1    1  0.00013227   1512058   -30             200  a1c1 
  1       1    2 0.000882461  13322968   -46           11757  a1c1 
  1       1    3  0.00156186  14129298   -29           22068  g1h3 
  1       1    4    0.107943  20575907   -43         2221026  d1c2 
  1       1    5    0.132317  19716317   -30         2608797  d1c2 
  1       1    6     14.7808  21143131   -37       312512609  d1c2 
  1       1    7     24.3509  21247038   -14       517385018  g1h3 
  1       2    1  0.00014929   1848750   -30             276  a1c1 
  1       2    2  0.00033447  10586898   -46            3541  a1c1 
  1       2    3  0.00125656  25288863   -29           31777  g1h3 
  1       2    4   0.0204504  37960959   -43          776317  d1c2 
  1       2    5   0.0646834  38117449   -30         2465565  d1c2 
  1       2    6     3.88011  40558782   -37       157372662  d1c2 
  1       2    7     10.9855  41376143   -14       454539299  g1h3 
  1       3    1  0.00024979   1413187   -30             353  a1c1 
  1       3    2  0.00025326  15580826   -46            3946  a1c1 
  1       3    3 0.000956171  36179720   -29           34594  g1h3 
  1       3    4   0.0120716  56532257   -43          682437  d1c2 
  1       3    5   0.0343524  58913552   -30         2023824  d1c2 
  1       3    6     2.93057  60991185   -37       178738961  d1c2 
  1       3    7     5.05884  60262740   -14       304859621  g1h3 
  1       4    1  0.00026553   1408503   -30             374  a1c1 
  1       4    2  0.00032133  18442100   -46            5926  a1c1 
  1       4    3  0.00130723  55300096   -29           72290  g1h3 
  1       4    4   0.0430719  79784064   -43         3436449  d1c2 
  1       4    5    0.128733  83443359   -30        10741890  d1c2 
  1       4    6     2.62738  80271446   -37       210903604  d1c2 
  1       4    7     8.58109  81858593   -14       702436134  g1h3 
  1       5    1 0.000512271    655902   -30             336  a1c1 
  1       5    2  0.00023633  31142893   -46            7360  a1c1 
  1       5    3   0.0011481  70519057   -29           80963  g1h3 
  1       5    4   0.0181529  99713197   -43         1810082  d1c2 
  1       5    5   0.0405869  97692257   -30         3965021  d1c2 
  1       5    6     3.49651 102379638   -37       357971307  d1c2 
  1       5    7     7.32224 102250976   -14       748706354  g1h3 
  1       6    1  0.00023102   2220586   -30             513  a1c1 
  1       6    2 0.000262861  24986589   -46            6568  a1c1 
  1       6    3  0.00107045  71728712   -29           76782  g1h3 
  1       6    4   0.0212375 118523315   -43         2517142  d1c2 
  1       6    5   0.0271122 114607731   -30         3107262  d1c2 
  1       6    6     1.57823 119574305   -37       188716138  d1c2 
  1       6    7     3.58245 119143113   -14       426823821  g1h3 
  1       7    1  0.00056001    660702   -30             370  a1c1 
  1       7    2  0.00023273  25733682   -46            5989  a1c1 
  1       7    3 0.000829051  90756780   -29           75242  g1h3 
  1       7    4   0.0211516 135204385   -43         2859783  d1c2 
  1       7    5   0.0260003 133930343   -30         3482233  d1c2 
  1       7    6     1.39201 139351482   -37       193978702  d1c2 
  1       7    7     5.72977 142805938   -14       818244847  g1h3 
  1       8    1  0.00064571    586950   -30             379  a1c1 
  1       8    2  0.00023816  31583809   -46            7522  a1c1 
  1       8    3 0.000847161  99781505   -29           84531  g1h3 
  1       8    4   0.0151296 157714317   -43         2386161  d1c2 
  1       8    5   0.0217174 152090677   -30         3303015  d1c2 
  1       8    6     1.50418 159745861   -37       240286048  d1c2 
  1       8    7     6.59923 160530450   -14      1059377240  g1h3 
  1       9    1  0.00045596    877269   -30             400  a1c1 
  1       9    2   0.0002798  35060757   -46            9810  a1c1 
  1       9    3  0.00139176 124464617   -29          173225  g1h3 
  1       9    4   0.0163977 175349204   -43         2875324  d1c2 
  1       9    5     0.03148 173273727   -30         5454654  d1c2 
  1       9    6     1.61056 178561453   -37       287583919  d1c2 
  1       9    7     2.80932 174159107   -14       489268493  g1h3 
  1      10    1  0.00060747    329234   -30             200  a1c1 
  1      10    2    0.000214  19364485   -46            4144  a1c1 
  1      10    3  0.00087026 118266954   -29          102923  g1h3 
  1      10    4   0.0163475 188859707   -43         3087375  d1c2 
  1      10    5   0.0192145 188717115   -30         3626102  d1c2 
  1      10    6     1.18206 199259518   -37       235537599  d1c2 
  1      10    7     2.16141 198153204   -14       428290680  g1h3 
  1      11    1 0.000561991    364774   -30             205  a1c1 
  1      11    2  0.00020461  23640095   -46            4837  a1c1 
  1      11    3 0.000950491 136060204   -29          129324  g1h3 
  1      11    4  0.00944474 210023763   -43         1983619  d1c2 
  1      11    5   0.0319134 213520369   -30         6814168  d1c2 
  1      11    6     1.27988 216416209   -37       276986093  d1c2 
  1      11    7     3.24418 216985585   -14       703941006  g1h3 
  1      12    1  0.00050743    589243   -30             299  a1c1 
  1      12    2   0.0002641  24104505   -46            6366  a1c1 
  1      12    3  0.00083723 133094848   -29          111431  g1h3 
  1      12    4   0.0300883 229173621   -43         6895452  d1c2 
  1      12    5   0.0138052 217712332   -30         3005571  d1c2 
  1      12    6    0.975885 233472224   -37       227841969  d1c2 
  1      12    7     1.43187 234528349   -14       335813452  g1h3 
  1      13    1  0.00058769    382854   -30             225  a1c1 
  1      13    2  0.00026986  29055806   -46            7841  a1c1 
  1      13    3  0.00083515 137768065   -29          115057  g1h3 
  1      13    4   0.0117181 227809182   -43         2669486  d1c2 
