 it num_thr  ply        time       nps  eval           nodes  move 
  0       1    1   9.634e-05    186838   183              18  b4f4 
  0       1    2   6.878e-05   1861006   125             128  b4f4 
  0       1    3   7.204e-05   3442531   192             248  b4f4 
  0       1    4 0.000241709   3913797   132             946  b4f4 
  0       1    5 0.000451359   9560017   139            4315  b4f4 
  0       1    6  0.00225748   6749127   117           15236  b4f4 
  0       1    7  0.00686001  12856103   108           88193  b4f4 
  0       1    8   0.0760974  10832386    86          824317  b4f4 
  0       1    9    0.124784  12969645    95         1618403  b4f4 
  0       1   10    0.649145  10458119    73         6788840  b4f4 
  0       1   11     1.05759  13001743    94        13750548  b4f4 
  0       1   12     13.3278  11402777    68       151973895  b4f4 
  0       2    1   0.0003763     71751   183              27  b4f4 
  0       2    2  7.7219e-05   1722374   125             133  b4f4 
  0       2    3   8.124e-05   4111275   192             334  b4f4 
  0       2    4  0.00016905   5258799   132             889  b4f4 
  0       2    5 0.000291849  16237849   139            4739  b4f4 
  0       2    6  0.00123398  12599090   117           15547  b4f4 
  0       2    7  0.00356668  23872026   108           85144  b4f4 
  0       2    8   0.0493188  20300574    86         1001201  b4f4 
  0       2    9   0.0506009  23947824    95         1211782  b4f4 
  0       2   10    0.353028  19445691    73         6864867  b4f4 
  0       2   11    0.551178  23899289    94        13172751  b4f4 
  0       2   12     3.85736  19305546    68        74468395  b4f4 
  0       3    1 0.000201719    104105   183              21  b4f4 
  0       3    2 0.000680489    188100   125             128  b4f4 
  0       3    3   8.031e-05   5665546   192             455  b4f4 
  0       3    4  0.00013381   7936626   132            1062  b4f4 
  0       3    5  0.00026586  20051907   139            5331  b4f4 
  0       3    6 0.000913158  17573081   117           16047  b4f4 
  0       3    7  0.00321374  30844475   108           99126  b4f4 
  0       3    8   0.0291438  28858932    86          841060  b4f4 
  0       3    9    0.064667  36061398    95         2331982  b4f4 
  0       3   10    0.219827  29328763    73         6447246  b4f4 
  0       3   11    0.325214  36175420    94        11764753  b4f4 
  0       3   12      2.9867  28787263    68        85979046  b4f4 
  0       4    1  0.00019959    105215   183              21  b4f4 
  0       4    2   9.836e-05   1301342   125             128  b4f4 
  0       4    3   7.649e-05   8262517   192             632  b4f4 
  0       4    4  0.00013424   7643027   132            1026  b4f4 
